,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
7661,Salesman,Seniors,Travelling,Tiles,2,43,45.143680249352094,3,2,1,1,10,21.16447372150662,4.48463159236888,9.471385763343159,39.51394366521216,0.43325801202658365,10.52871596910736
7662,Nurse,Family,Travelling,Metal,4,65,60.489736181438616,3,2,2,1,9,13.28704452670119,4.05687037093701,4.09240659613089,8.821242816718593,0.6911728149996292,11.187249282528589
7663,Student,Seniors,Outdoor,Concrete,3,45,86.1441127730856,3,1,1,0,8,12.19149670829001,31.247567122755314,12.723109262238054,20.66244730497082,0.5731811745809251,12.101919093760618
7664,Salesman,Seniors,Travelling,Glas,3,47,30.71082673091784,4,2,1,1,10,10.8918565029429,13.112491578859279,10.307484226956872,30.92863236510104,0.4318085854124314,14.166019627606694
7665,Salesman,Seniors,Outdoor,Tiles,3,39,96.25139769409266,4,2,2,1,7,35.98807663295995,28.866221660164438,26.42976268359817,34.65381112158827,0.510747583950609,12.501654823715263
7666,Salesman,Couple,Sporty,Glas,3,45,32.19103952368111,3,2,1,0,10,20.433181153086867,8.409840256430515,3.8370116758060284,15.261760252012852,0.38537975922620693,15.36278214536172
7667,Data Scientist,Family,Musical,Metal,3,54,38.48463830378559,2,1,1,0,7,3.516060456850923,5.091146208691153,4.516600406646926,11.313043546283078,0.4976065229100687,7.9854046548073025
7668,Nurse,Seniors,Travelling,Tiles,2,38,69.38417980818501,2,1,1,1,6,35.634208475560364,13.413210697789443,18.865451368826896,50.58833062139222,0.6297876241119588,8.23817566267168
7669,Firefighter,Seniors,Crafty,Wood,3,51,91.22972594720945,3,1,2,1,8,10.466457580039133,7.523057586726586,16.146117238117835,19.08594180535625,0.544783125259681,11.967134386906135
7670,Salesman,Seniors,Crafty,Concrete,3,49,103.95425957871848,3,2,1,1,8,25.039971507817317,11.26756245344349,3.902386051749643,25.931702602987965,0.6493493181060308,14.153484356706612
7671,Salesman,Seniors,Outdoor,Tiles,2,59,87.04417749475974,3,1,1,1,7,6.315895255060457,3.4398097711451667,10.78913712097726,3.8078344142314573,0.5692619682428351,7.495362505368907
7672,Teacher,Singles,Gaming,Tiles,2,47,61.242561171856124,2,0,1,1,7,9.76799412590684,6.435713075411627,8.955538071386302,7.9740268994796955,0.40073011804543557,7.674935247866342
7673,Firefighter,Couple,Sporty,Glas,3,45,47.39102083410418,2,1,1,1,8,16.84417398041085,4.219987099514001,5.328300066782316,10.381118049184828,0.5122748453968127,11.088383544419568
7674,Data Scientist,Singles,Travelling,Glas,2,50,48.19204014403688,2,1,1,1,7,12.74820003297473,7.952803953658364,12.226829943653737,19.300213909634827,0.6099644846650506,5.265581621358341
7675,Nurse,Couple,Sporty,Metal,2,53,76.81438448302558,2,1,1,1,7,16.064530791786076,6.662048235066305,15.229354572640377,44.25178023710147,0.4200023932584549,8.20061113326187
7676,Salesman,Seniors,Musical,Wood,3,60,75.76343833291828,2,2,1,1,7,20.87997477169539,8.454190697092418,8.065013600351904,42.48202583919971,0.6685291793380258,9.758503260699143
7677,Salesman,Seniors,Sporty,Tiles,2,50,50.53333046248709,3,2,1,1,8,15.319650933957991,7.601477553503913,9.296224197313897,19.62089093561236,0.4813795710505244,9.724036054892984
7678,Nurse,Singles,Gaming,Tiles,1,50,78.47781062559581,2,1,1,0,8,13.191308802393943,9.974922073338018,7.7414667948876,14.17902259022649,0.4204516457323679,11.872950639824493
7679,Data Scientist,Family,Crafty,Glas,4,58,55.670879793427645,3,1,2,1,1,17.274010700900526,5.510109255055296,9.558708740122851,13.771237914312835,0.5364549144666976,7.885660797365224
7680,Data Scientist,Family,Crafty,Tiles,2,50,88.92279072144217,2,1,2,1,7,9.023354301284762,8.672271351425367,12.277992483096106,11.099137457292445,0.4871957944079075,10.219875046379467
7681,Data Scientist,Seniors,Musical,Metal,2,41,95.11856062734651,2,1,1,1,7,12.656897168724125,10.83381655340008,16.59619436605096,33.12591892783486,0.6868494231490399,9.060577962068908
7682,Firefighter,Couple,Sporty,Tiles,3,59,80.66570652349144,3,1,2,1,8,8.909631957372529,15.560342630881516,11.62794609331201,14.123920410023974,0.6838698734587785,11.82799365431787
7683,Student,Couple,Outdoor,Tiles,2,59,30.54894437156596,3,1,2,1,6,11.250550763552148,7.562620437401633,7.012892350853862,10.350813011348574,0.3763670069718043,5.421491726100223
7684,Student,Couple,Crafty,Glas,3,55,110.58789949976928,2,2,2,1,8,16.122792612459527,6.152824297297833,5.116987387392018,10.068391678102627,0.6507707575236619,12.254210160315854
7685,Nurse,Couple,Crafty,Tiles,1,46,87.9932610200723,2,1,1,0,7,8.467528328948399,7.388537783127819,16.331340777398577,12.115427976034539,0.4608543022045147,6.380556823517635
7686,Teacher,Family,Crafty,Tiles,3,55,43.724965953577616,2,1,2,1,7,6.612085932156127,3.4407519463809857,4.109562704217577,15.166344914979478,0.6414793030388231,4.364858306129026
7687,Data Scientist,Family,Crafty,Metal,2,56,61.449549912784846,2,1,2,0,8,9.667732371469297,7.861607731604301,19.067583847678904,16.546842043590086,0.47104412031431314,6.6249549230445
7688,Teacher,Seniors,Travelling,Glas,3,42,50.81891506045123,3,1,2,1,8,14.189597535981749,19.27325709924112,15.222903733218855,5.958219308384748,0.705880369898523,9.150647145770286
7689,Data Scientist,Couple,Outdoor,Metal,2,48,30.966228031903825,1,2,2,1,8,26.611672391343845,6.06846407962602,7.113485524698127,13.031968714960641,0.4278874287702523,13.42754047117741
7690,Student,Seniors,Outdoor,Concrete,3,38,55.50060358520564,4,1,2,1,8,20.351362213174,23.5842775260028,35.31894985280488,45.095169517174014,0.4327402712117968,12.022737191177942
7691,Salesman,Singles,Musical,Wood,1,41,93.77783374581016,3,1,0,1,7,17.09122032694671,14.710947448532801,24.094300632966338,61.31991768243343,0.33592886793108845,8.544239486602095
7692,Salesman,Seniors,Crafty,Wood,3,59,97.67683160298677,4,2,2,1,8,18.66583452350254,23.399283585411084,13.591907384119262,72.98949985375897,0.6238341718729494,12.070738839009444
7693,Data Scientist,Singles,Sporty,Glas,3,59,99.20521981584274,4,2,2,1,10,5.42852921600754,17.076684678413162,27.463388448533095,42.24549449307302,0.6265861862793544,13.074058534402049
7694,Firefighter,Seniors,Outdoor,Tiles,2,51,58.59098895460123,2,1,1,0,8,7.528081075738729,9.817480244658888,12.916991096603304,11.011252330169299,0.4795250224201517,8.81789794069757
7695,Student,Singles,Sporty,Tiles,3,45,56.67565523831705,2,1,1,0,10,8.433399712366349,3.7514490655540293,4.897962955099877,15.81143810935612,0.407389670043067,12.520717573890758
7696,Data Scientist,Family,Sporty,Glas,2,45,30.50388142266872,1,0,1,1,10,7.74528577746106,5.550817274294783,2.3278113360423154,10.482960573437254,0.1712315112963733,9.442346121501515
7697,Data Scientist,Family,Gaming,Wood,2,43,35.91683268299464,2,1,1,1,7,17.591905179739804,20.216962320035172,14.115089797341183,114.3812990476899,0.4025736116739552,6.906251065189855
7698,Nurse,Seniors,Sporty,Glas,2,46,37.638802452189445,3,1,1,1,10,17.802008194560216,11.51263194610286,11.10852654370749,24.57216756652913,0.5318034469500533,13.283333424448172
7699,Teacher,Couple,Outdoor,Tiles,2,47,75.39906293169061,1,1,2,1,7,18.04185517067602,5.7405166818300515,5.407303976086188,12.800308730281596,0.4565586812012702,9.227657001784072
7700,Nurse,Singles,Sporty,Tiles,3,53,61.89393711709306,2,2,1,1,7,11.682596310030565,6.287363810441691,8.561182067645,31.52777247433773,0.4996778919424262,7.910271196638577
7701,Data Scientist,Family,Musical,Glas,3,55,99.38126542154365,2,1,1,1,7,15.754749337154022,10.260677337372972,1.8794966778179776,16.009547802880313,0.5543388460524089,11.332959737998085
7702,Firefighter,Seniors,Sporty,Tiles,3,42,71.5267106147201,2,1,1,1,6,19.67027950142984,11.41013888931653,14.73787725142638,42.782130881862386,0.7401708856305497,9.850204700536068
7703,Student,Family,Gaming,Tiles,3,58,45.746043372751664,3,1,1,1,8,17.701766389192933,2.6844326381666237,4.383487081118872,42.29384690210103,0.45139391737195195,8.884367394318954
7704,Student,Seniors,Outdoor,Concrete,4,49,57.374702319679656,4,2,1,1,9,18.606066298396055,9.243516013051961,15.903257938569467,134.80547045737882,0.41687831415994736,10.609108733737049
7705,Nurse,Couple,Sporty,Glas,1,51,71.36989138757438,1,1,1,1,6,7.144905359288026,11.43614113646958,6.662207281825871,8.412669617112838,0.3982779581579751,8.882508813918855
7706,Salesman,Couple,Crafty,Tiles,3,52,62.41412073868976,3,1,1,1,8,12.486401379865047,5.611754125678453,13.19187372089948,30.550754803120576,0.48116559476294635,9.864390243891524
7707,Firefighter,Couple,Crafty,Tiles,3,60,64.32997465488874,3,1,1,1,8,9.722272342489731,12.568233270609232,6.696858836284533,20.924441375883177,0.6651145288578928,9.99478889595527
7708,Student,Seniors,Travelling,Tiles,3,45,109.46352999573205,3,1,2,1,8,17.176888935645096,26.534980791845168,30.402428664348598,17.362110782014533,0.5675009750715279,13.388983616142117
7709,Firefighter,Singles,Gaming,Metal,3,59,52.40680511849109,3,2,1,1,9,17.494601636081,14.512983511354992,18.723079820948335,74.66101007352118,0.1617488462540667,14.9766570651894
7710,Data Scientist,Singles,Travelling,Metal,4,45,72.73500555386238,2,1,1,1,7,19.45395221589733,21.398972904044435,11.936508054417542,23.91476460978582,0.5041389026167998,11.546089954978045
7711,Student,Singles,Musical,Tiles,2,49,66.9708903586982,2,0,1,1,6,8.4330671919232,18.276868147948957,34.727652440818545,48.75497040040866,0.2813248976161416,6.321002884808481
7712,Salesman,Seniors,Travelling,Wood,7,48,49.734122519046934,5,2,2,1,10,29.37024441862549,10.85831484658878,32.72602169818895,179.34686571900156,0.5812941007125966,14.493930490293426
7713,Firefighter,Seniors,Travelling,Tiles,2,46,109.30984987954291,2,1,1,1,7,15.16640069027163,8.57200902434873,18.58502359282602,25.3731729728532,0.44347448207247464,11.520760479074067
7714,Student,Seniors,Travelling,Wood,1,31,26.64179650067672,1,0,1,1,7,7.836130025949803,6.527923789906391,5.808509976230096,2.821897887222804,0.2412734941773179,11.117403746863586
7715,Teacher,Couple,Gaming,Concrete,2,55,69.53393367926462,2,1,1,1,8,15.000206967638169,5.222049985285456,4.072784376635597,19.344589824317396,0.6171309117649296,12.104278397994195
7716,Nurse,Singles,Musical,Concrete,2,48,66.07259449660434,2,1,2,1,5,13.782620016131874,5.786127082027915,7.6802902167169504,6.238463396386256,0.6261837021222002,9.572639378576454
7717,Data Scientist,Couple,Musical,Metal,3,44,52.48388956419128,3,1,1,1,5,18.624392014308416,18.773565839171564,36.61306655534809,136.91016585313926,0.40413581303213236,8.925993869682042
7718,Data Scientist,Couple,Outdoor,Concrete,2,49,80.30682357828273,3,1,1,1,8,16.356023525682836,3.0435811345736936,7.442629188249019,30.98508354663074,0.3242898742816228,9.855499779991785
7719,Teacher,Family,Gaming,Tiles,2,45,47.786964059493556,2,1,1,0,8,8.0996095226063,5.671643554230201,13.957774036683276,45.13370876943577,0.37325618826854134,8.418391261503938
7720,Student,Couple,Musical,Glas,2,42,108.22990689374292,2,1,1,1,7,12.529250025781318,17.11370890040254,15.109297725018925,25.73401990265507,0.5476031198204678,10.740275104531651
7721,Teacher,Family,Sporty,Metal,5,50,39.515989438756165,4,2,2,1,9,20.756152316002918,14.889471891537651,18.03702354694035,135.2184055736397,0.6539699676610984,10.653039024958646
7722,Salesman,Seniors,Travelling,Glas,2,40,74.19557613444474,2,1,1,1,10,17.97076837639574,11.78145204872929,22.43659193109521,23.278261444746278,0.48559670623985995,14.065007283170672
7723,Salesman,Singles,Sporty,Wood,4,44,75.59003191285798,3,1,1,1,7,14.666351861516576,11.541355384301557,9.945884700885772,10.325116330488404,0.5367828939102431,11.467101825281132
7724,Firefighter,Seniors,Outdoor,Tiles,4,39,77.30523759891256,4,2,1,1,7,35.50625234829,19.020678182278758,25.07187958175138,104.25129443973344,0.7236255753984097,12.381446444179327
7725,Firefighter,Seniors,Outdoor,Metal,3,42,64.79368571887727,3,2,1,1,7,28.71644781350315,4.953848387148481,14.562400454377132,50.607647566783285,0.5137551923609195,11.316190610020147
7726,Firefighter,Couple,Sporty,Metal,2,55,99.20223887594662,3,2,1,1,4,23.324465304619956,6.20326486190572,12.069031230582212,18.743907710501755,0.7476362295171536,8.516703429584068
7727,Data Scientist,Family,Musical,Concrete,3,52,65.65367780386818,3,1,1,1,6,7.394416435157882,7.15248213832551,3.851882096126095,32.33148503562712,0.4695254210289629,5.531035906390337
7728,Nurse,Family,Travelling,Tiles,2,58,57.910484374072865,3,2,1,1,8,17.31701272470986,6.747744109131666,5.9878828159022355,39.18711921487423,0.44741180784304035,10.259286444385292
7729,Student,Family,Gaming,Tiles,1,45,24.251858632911325,2,0,0,0,7,8.91473641215499,8.063529288850015,10.144610164267046,28.787978299438503,0.32906974453339716,5.177474187049647
7730,Teacher,Couple,Musical,Metal,2,47,58.74618569650189,2,1,1,1,8,11.988999036728854,14.496320609419598,16.29135507481904,54.34050207554662,0.2925392000962403,11.215957529727309
7731,Salesman,Seniors,Musical,Tiles,1,56,48.94179296585309,2,1,1,1,9,14.347034455788124,3.760715559971171,5.361438979680846,6.34573435822238,0.5565227434475564,10.923298309436777
7732,Student,Family,Crafty,Concrete,1,52,56.946738019956435,3,0,1,0,6,12.601122198192652,6.217920729450964,10.831875804290803,6.732385069457276,0.5014801354155622,6.458084248481341
7733,Firefighter,Couple,Gaming,Wood,2,49,75.49955659773484,2,1,1,0,8,6.55807453616559,10.165111393404267,11.065858661745523,9.18934840477244,0.5579220470771393,10.846517226442023
7734,Firefighter,Singles,Outdoor,Tiles,2,54,89.75257790957015,1,1,1,1,8,15.26391733421555,5.3172540869845655,4.636700619997027,5.883380379381476,0.5123158781440585,10.5079466423732
7735,Teacher,Family,Gaming,Concrete,1,43,19.477603124148203,0,0,0,1,4,13.425553927132675,5.02534218090343,2.6437739377168574,10.289349346787548,0.27319953168358485,3.2955921184791963
7736,Firefighter,Couple,Musical,Wood,3,54,57.210530445329105,2,1,2,0,8,9.488133973682004,4.56943860316843,5.973030152053007,15.931515323108936,0.4241700854583301,9.76361791693017
7737,Student,Family,Crafty,Glas,2,56,69.80884082755227,3,2,1,1,8,4.897231156916745,8.092737191641138,36.75701937519583,58.27271086286529,0.2501808596378666,8.298558161360749
7738,Nurse,Family,Musical,Metal,1,50,69.59078154184614,2,1,1,1,8,14.380873555027234,6.980370949835882,7.8464677610856555,35.98827077982257,0.2566375697816885,11.1156146141175
7739,Salesman,Singles,Sporty,Concrete,3,49,100.32627084244432,3,1,1,1,7,18.131836747943964,7.156199484422126,12.261404471609033,20.47338900703132,0.6270196870104654,13.106458859491315
7740,Firefighter,Seniors,Musical,Concrete,2,56,65.9700181645673,3,1,1,1,5,15.818870425313762,12.649960597278051,22.355553123004178,42.208664633730066,0.5637955683054965,8.741761363052905
7741,Student,Couple,Gaming,Metal,2,45,39.11813220650745,1,0,1,1,10,17.700279389253993,14.64916440327732,8.998713706193142,14.70780081914663,0.43059197489943,11.873762028669752
7742,Data Scientist,Couple,Sporty,Tiles,2,40,58.506847444974625,3,1,1,1,8,14.498119591467416,10.203812514145413,9.75521264432423,30.81308449818487,0.24223848703356327,8.235888225262622
7743,Nurse,Family,Crafty,Concrete,2,57,68.20998624598514,3,1,1,1,8,16.83102231467634,3.4868639431073416,10.323330832789988,15.0257348956172,0.5049744989445424,9.507812117496922
7744,Salesman,Family,Musical,Concrete,2,56,61.82353711840111,2,2,1,1,8,14.26191136836941,4.211625876317207,2.488624125007334,21.601170669617886,0.5712585774668102,9.802595428634927
7745,Salesman,Seniors,Outdoor,Tiles,3,45,156.17824976809155,2,2,2,1,7,15.905258233680124,17.338315061055145,12.616383010273987,40.21718219469878,0.6655940232545448,12.49830871001231
7746,Salesman,Singles,Crafty,Glas,3,58,85.52055186663699,4,2,2,1,7,15.657052456436574,17.182855086764338,34.979681098806864,31.59867059459769,0.5783085219498499,10.036829216308853
7747,Nurse,Couple,Musical,Concrete,3,56,68.89813223763147,2,1,1,1,7,9.552289183315043,5.207455565929501,3.1734789288356957,7.811749164558438,0.628701254082936,9.557064209595815
7748,Student,Family,Musical,Metal,2,60,56.963322720181985,2,2,1,1,7,14.561736424717022,4.866254324932981,2.620706731057082,20.539635201665543,0.44401373710000824,7.654438207389253
7749,Student,Singles,Crafty,Wood,2,41,38.367189263104315,1,1,1,0,7,8.105781348877837,9.445288429527263,4.663298659476715,8.470395380333157,0.5791804588716168,6.977027475217675
7750,Student,Family,Sporty,Metal,2,53,62.35534097524886,3,2,1,1,7,15.311711455265826,8.634033409819617,25.292296103248635,32.361141730008676,0.5477798482982495,8.504094608794869
7751,Data Scientist,Couple,Outdoor,Concrete,1,43,35.1974061602553,0,1,1,1,7,16.580043371474154,6.431147969085253,4.818579033062827,8.129267255922887,0.449434192342144,10.020133139758961
7752,Student,Family,Sporty,Glas,2,61,63.622491127669974,2,2,1,1,6,10.240401419419218,5.169775925480502,7.884162222412754,30.638223194760055,0.49298439914056974,6.052656332068271
7753,Student,Couple,Crafty,Concrete,3,43,64.98711652650614,3,2,1,1,6,20.193808372610185,13.122816693164195,19.252409233361796,56.70930175634239,0.42171344947607786,10.34387458918529
7754,Data Scientist,Family,Crafty,Metal,1,41,31.144861399177064,2,0,1,0,8,9.909682912785595,6.469546542617197,3.405566128034417,5.4574029437816565,0.30384319897565504,5.85199195231882
7755,Nurse,Couple,Musical,Wood,1,46,34.355302876544144,3,1,1,0,8,13.530722188470202,3.3585677357996877,11.981551192938865,8.240870728107634,0.33876718813439355,10.920097982201797
7756,Salesman,Seniors,Outdoor,Glas,1,50,62.8527692362539,2,1,1,0,7,15.276195103790021,1.8492658145631193,5.9075409974754285,2.737400747191597,0.560560778198608,9.198200494187084
7757,Nurse,Couple,Sporty,Concrete,2,54,68.38440834388446,2,1,1,1,1,10.148137837867651,15.345316573708645,9.982495191408274,9.588112619578386,0.3910719951103001,8.960433041208747
7758,Student,Couple,Gaming,Metal,3,64,52.699938683685474,2,2,2,1,5,5.3198884367944155,5.345449629902951,3.19523852433158,8.907462721282194,0.8680597338031322,6.467371062719794
7759,Salesman,Singles,Crafty,Concrete,4,61,83.86910016556138,4,2,2,1,7,22.435415173281637,26.958945872067538,13.023082408626125,37.8641427907263,0.6489456593746388,14.914194713400303
7760,Student,Family,Sporty,Glas,2,71,71.46867260353747,2,1,1,0,9,14.235244265676837,1.9314505814564258,10.90704781761714,7.401804628099632,0.4912001511914219,10.253511558463714
7761,Student,Family,Sporty,Wood,3,54,43.62422937698908,3,1,2,1,7,16.08509543461097,4.681885261332472,4.7843669328882505,22.376301326785214,0.5854250717614045,8.082713099868364
